frame,track_id,class,u_px,v_px,image_region,image_lane,x_world_m,y_world_m,map_x,map_y,longitude,latitude,map_lane_code_raw,map_lane_code,map_lane_id,speed_kmh,raw_x_world_m,raw_y_world_m,raw_longitude,raw_latitude,output_filter_reason
3136,23,target,553.5,387.6,down_branch,down_branch_L2,42.99,76.21,,,117.41763598,40.39904838,,2,,73.5,42.99,76.21,117.41556106,40.39863834,
3137,23,target,552.1,389.0,down_branch,down_branch_L2,42.95,75.50,,,117.41762769,40.39904889,,2,,73.5,42.95,75.50,117.41556937,40.39863846,
3138,23,target,550.8,390.6,down_branch,down_branch_L2,42.93,74.69,,,117.41761813,40.39904948,,2,,71.1,42.93,74.69,117.41557895,40.39863841,
3139,23,target,549.9,391.8,down_branch,down_branch_L2,42.92,74.08,,,117.41761100,40.39904991,,2,,71.1,42.92,74.08,117.41558610,40.39863834,
3140,23,target,548.8,393.4,down_branch,down_branch_L2,42.92,73.29,,,117.41760172,40.39905048,,2,,71.1,42.92,73.29,117.41559540,40.39863811,
3141,23,target,548.1,395.0,down_branch,down_branch_L2,42.94,72.56,,,117.41759311,40.39905101,,2,,71.1,42.94,72.56,117.41560401,40.39863770,
3142,23,target,546.7,396.6,down_branch,down_branch_L2,42.91,71.79,,,117.41758408,40.39905157,,2,,71.1,42.91,71.79,117.41561306,40.39863770,
3143,23,target,545.9,398.0,down_branch,down_branch_L2,42.92,71.14,,,117.41757643,40.39905203,,2,,71.1,42.92,71.14,117.41562071,40.39863742,
3144,23,target,544.7,399.7,down_branch,down_branch_L2,42.91,70.35,,,117.41756712,40.39905261,,2,,71.1,42.91,70.35,117.41563004,40.39863730,
3145,23,target,543.4,401.2,down_branch,down_branch_L2,42.89,69.64,,,117.41755877,40.39905312,,2,,71.1,42.89,69.64,117.41563840,40.39863724,
3146,23,target,542.4,402.8,down_branch,down_branch_L2,42.89,68.93,,,117.41755040,40.39905363,,2,,71.1,42.89,68.93,117.41564679,40.39863703,
3147,23,target,541.5,404.3,down_branch,down_branch_L2,42.89,68.29,,,117.41754285,40.39905410,,2,,70.4,42.89,68.29,117.41565435,40.39863679,
3148,23,target,540.4,405.9,down_branch,down_branch_L2,42.89,67.57,,,117.41753447,40.39905461,,2,,70.4,42.89,67.57,117.41566274,40.39863660,
3149,23,target,539.2,407.4,down_branch,down_branch_L2,42.87,66.91,,,117.41752670,40.39905509,,2,,70.4,42.87,66.91,117.41567052,40.39863654,
3150,23,target,538.3,409.1,down_branch,down_branch_L2,42.88,66.23,,,117.41751870,40.39905558,,2,,70.4,42.88,66.23,117.41567853,40.39863626,
3151,23,target,537.7,410.7,down_branch,down_branch_L2,42.91,65.56,,,117.41751084,40.39905606,,2,,70.4,42.91,65.56,117.41568639,40.39863577,
3152,23,target,536.6,412.1,down_branch,down_branch_L2,42.90,65.00,,,117.41750416,40.39905647,,2,,70.4,42.90,65.00,117.41569308,40.39863573,
3153,23,target,535.3,414.0,down_branch,down_branch_L2,42.90,64.21,,,117.41749491,40.39905704,,2,,70.4,42.90,64.21,117.41570234,40.39863549,
3154,23,target,534.3,415.8,down_branch,down_branch_L2,42.90,63.51,,,117.41748672,40.39905754,,2,,70.4,42.90,63.51,117.41571054,40.39863522,
3155,23,target,533.2,417.8,down_branch,down_branch_L2,42.92,62.73,,,117.41747753,40.39905810,,2,,70.4,42.92,62.73,117.41571973,40.39863480,
3156,23,target,532.0,419.5,down_branch,down_branch_L2,42.91,62.08,,,117.41746985,40.39905857,,2,,70.4,42.91,62.08,117.41572743,40.39863470,
3157,23,target,530.4,421.4,down_branch,down_branch_L2,42.88,61.33,,,117.41746112,40.39905911,,2,,70.4,42.88,61.33,117.41573618,40.39863473,
3158,23,target,528.8,423.0,down_branch,down_branch_L2,42.85,60.70,,,117.41745364,40.39905957,,2,,70.4,42.85,60.70,117.41574369,40.39863483,
3159,23,target,527.2,424.7,down_branch,down_branch_L2,42.81,60.05,,,117.41744602,40.39906003,,2,,70.4,42.81,60.05,117.41575132,40.39863496,
3160,23,target,526.1,426.7,down_branch,down_branch_L2,42.83,59.34,,,117.41743772,40.39906054,,2,,67.9,42.83,59.34,117.41575963,40.39863461,
3161,23,target,524.5,428.6,down_branch,down_branch_L2,42.80,58.65,,,117.41742956,40.39906104,,2,,67.9,42.80,58.65,117.41576782,40.39863463,
3162,23,target,523.0,430.6,down_branch,down_branch_L2,42.79,57.93,,,117.41742104,40.39906157,,2,,67.9,42.79,57.93,117.41577634,40.39863450,
3163,23,target,522.3,432.4,down_branch,down_branch_L2,42.82,57.31,,,117.41741380,40.39906201,,2,,67.9,42.82,57.31,117.41578359,40.39863407,
3164,23,target,521.3,434.4,down_branch,down_branch_L2,42.84,56.64,,,117.41740590,40.39906250,,2,,67.9,42.84,56.64,117.41579148,40.39863366,
3165,23,target,519.7,436.3,down_branch,down_branch_L2,42.82,55.99,,,117.41739828,40.39906296,,2,,67.9,42.82,55.99,117.41579913,40.39863369,
3166,23,target,517.1,438.4,down_branch,down_branch_L2,42.74,55.25,,,117.41738962,40.39906349,,2,,67.9,42.74,55.25,117.41580782,40.39863417,
3167,23,target,515.5,440.2,down_branch,down_branch_L2,42.71,54.63,,,117.41738226,40.39906395,,2,,67.9,42.71,54.63,117.41581521,40.39863419,
3168,23,target,514.6,442.2,down_branch,down_branch_L2,42.74,54.01,,,117.41737498,40.39906439,,2,,67.9,42.74,54.01,117.41582248,40.39863378,
3169,23,target,513.1,444.6,down_branch,down_branch_L2,42.74,53.26,,,117.41736616,40.39906493,,2,,65.9,42.74,53.26,117.41583131,40.39863354,
3170,23,target,511.5,446.7,down_branch,down_branch_L2,42.73,52.60,,,117.41735840,40.39906541,,2,,65.9,42.73,52.60,117.41583909,40.39863347,
3171,23,target,510.4,448.7,down_branch,down_branch_L2,42.74,51.99,,,117.41735126,40.39906585,,2,,65.9,42.74,51.99,117.41584624,40.39863316,
3172,23,target,508.8,450.9,down_branch,down_branch_L2,42.73,51.33,,,117.41734348,40.39906632,,2,,65.9,42.73,51.33,117.41585403,40.39863305,
3173,23,target,507.2,453.0,down_branch,down_branch_L2,42.72,50.67,,,117.41733572,40.39906680,,2,,65.9,42.72,50.67,117.41586181,40.39863296,
3174,23,target,505.9,454.9,down_branch,down_branch_L2,42.71,50.13,,,117.41732937,40.39906719,,2,,65.9,42.71,50.13,117.41586816,40.39863285,
3175,23,target,504.1,457.4,down_branch,down_branch_L2,42.70,49.41,,,117.41732089,40.39906771,,2,,65.9,42.70,49.41,117.41587666,40.39863268,
3176,23,target,502.1,459.9,down_branch,down_branch_L2,42.69,48.68,,,117.41731228,40.39906823,,2,,65.9,42.69,48.68,117.41588528,40.39863262,
3177,23,target,500.8,461.9,down_branch,down_branch_L2,42.68,48.13,,,117.41730582,40.39906863,,2,,65.9,42.68,48.13,117.41589176,40.39863250,
3178,23,target,499.7,464.3,down_branch,down_branch_L2,42.71,47.47,,,117.41729815,40.39906910,,2,,65.9,42.71,47.47,117.41589942,40.39863204,
3179,23,target,498.4,466.5,down_branch,down_branch_L2,42.72,46.89,,,117.41729126,40.39906952,,2,,65.9,42.72,46.89,117.41590631,40.39863177,
3180,23,target,496.9,469.4,down_branch,down_branch_L2,42.74,46.14,,,117.41728244,40.39907006,,2,,65.9,42.74,46.14,117.41591514,40.39863136,
3181,23,target,495.2,471.8,down_branch,down_branch_L2,42.73,45.50,,,117.41727492,40.39907052,,2,,65.9,42.73,45.50,117.41592267,40.39863121,
3182,23,target,493.3,474.4,down_branch,down_branch_L2,42.72,44.84,,,117.41726721,40.39907100,,2,,65.9,42.72,44.84,117.41593040,40.39863113,
3183,23,target,491.7,477.0,down_branch,down_branch_L2,42.73,44.19,,,117.41725953,40.39907147,,2,,63.5,42.73,44.19,117.41593809,40.39863088,
3184,23,target,489.7,479.7,down_branch,down_branch_L2,42.71,43.52,,,117.41725162,40.39907195,,2,,63.5,42.71,43.52,117.41594602,40.39863080,
3185,23,target,488.2,481.7,down_branch,down_branch_L2,42.71,43.01,,,117.41724562,40.39907232,,2,,63.5,42.71,43.01,117.41595202,40.39863071,
3186,23,target,486.3,484.5,down_branch,down_branch_L2,42.70,42.35,,,117.41723791,40.39907279,,2,,63.5,42.70,42.35,117.41595974,40.39863055,
3187,23,target,484.0,487.2,down_branch,down_branch_L2,42.68,41.69,,,117.41723010,40.39907327,,2,,63.5,42.68,41.69,117.41596757,40.39863055,
3188,23,target,481.7,489.8,down_branch,down_branch_L2,42.64,41.08,,,117.41722298,40.39907371,,2,,63.5,42.64,41.08,117.41597471,40.39863066,
3189,23,target,479.8,492.9,down_branch,down_branch_L2,42.65,40.38,,,117.41721479,40.39907421,,2,,63.5,42.65,40.38,117.41598291,40.39863042,
3190,23,target,478.2,495.5,down_branch,down_branch_L2,42.66,39.79,,,117.41720783,40.39907464,,2,,63.5,42.66,39.79,117.41598988,40.39863016,
3191,23,target,476.3,498.1,down_branch,down_branch_L2,42.65,39.22,,,117.41720114,40.39907505,,2,,63.5,42.65,39.22,117.41599658,40.39863007,
3192,23,target,474.6,501.1,down_branch,down_branch_L2,42.66,38.59,,,117.41719370,40.39907551,,2,,62.1,42.66,38.59,117.41600403,40.39862976,
3193,23,target,472.9,504.0,down_branch,down_branch_L2,42.67,37.99,,,117.41718661,40.39907594,,2,,62.1,42.67,37.99,117.41601112,40.39862947,
3194,23,target,470.9,507.2,down_branch,down_branch_L2,42.68,37.31,,,117.41717869,40.39907643,,2,,62.1,42.68,37.31,117.41601904,40.39862920,
3195,23,target,468.5,509.9,down_branch,down_branch_L2,42.65,36.75,,,117.41717201,40.39907684,,2,,62.1,42.65,36.75,117.41602575,40.39862933,
3196,23,target,466.4,513.0,down_branch,down_branch_L2,42.64,36.14,,,117.41716483,40.39907728,,2,,62.1,42.64,36.14,117.41603294,40.39862917,
3197,23,target,464.4,516.3,down_branch,down_branch_L2,42.65,35.50,,,117.41715731,40.39907774,,2,,62.1,42.65,35.50,117.41604046,40.39862890,
3198,23,target,462.0,519.6,down_branch,down_branch_L2,42.64,34.85,,,117.41714973,40.39907820,,2,,62.1,42.64,34.85,117.41604806,40.39862882,
3199,23,target,459.5,523.3,down_branch,down_branch_L2,42.64,34.15,,,117.41714153,40.39907871,,2,,62.1,42.64,34.15,117.41605627,40.39862861,
3200,23,target,458.0,526.7,down_branch,down_branch_L2,42.67,33.54,,,117.41713428,40.39907915,,2,,62.1,42.67,33.54,117.41606352,40.39862808,
3201,23,target,456.2,530.2,down_branch,down_branch_L2,42.69,32.92,,,117.41712702,40.39907960,,2,,62.1,42.69,32.92,117.41607077,40.39862772,
3202,23,target,453.5,533.1,down_branch,down_branch_L2,42.66,32.38,,,117.41712072,40.39907998,,2,,62.1,42.66,32.38,117.41607710,40.39862786,
3203,23,target,450.8,536.4,down_branch,down_branch_L2,42.64,31.79,,,117.41711376,40.39908041,,2,,62.1,42.64,31.79,117.41608407,40.39862789,
3204,23,target,448.2,540.4,down_branch,down_branch_L2,42.64,31.11,,,117.41710580,40.39908090,,2,,62.1,42.64,31.11,117.41609205,40.39862768,
3205,23,target,445.7,544.1,down_branch,down_branch_L2,42.63,30.49,,,117.41709842,40.39908135,,2,,62.1,42.63,30.49,117.41609943,40.39862753,
3206,23,target,443.4,547.7,down_branch,down_branch_L2,42.64,29.90,,,117.41709152,40.39908177,,2,,60.7,42.64,29.90,117.41610634,40.39862732,
3207,23,target,440.7,551.4,down_branch,down_branch_L2,42.62,29.30,,,117.41708443,40.39908221,,2,,60.7,42.62,29.30,117.41611345,40.39862723,
3208,23,target,438.1,555.5,down_branch,down_branch_L2,42.63,28.66,,,117.41707689,40.39908267,,2,,60.7,42.63,28.66,117.41612100,40.39862698,
3209,23,target,436.1,559.1,down_branch,down_branch_L2,42.65,28.10,,,117.41707037,40.39908307,,2,,60.7,42.65,28.10,117.41612751,40.39862665,
3210,23,target,433.8,562.7,down_branch,down_branch_L2,42.65,27.55,,,117.41706391,40.39908347,,2,,60.7,42.65,27.55,117.41613398,40.39862647,
3211,23,target,430.8,566.7,down_branch,down_branch_L2,42.63,26.96,,,117.41705689,40.39908390,,2,,60.7,42.63,26.96,117.41614102,40.39862644,
3212,23,target,428.4,570.7,down_branch,down_branch_L2,42.65,26.37,,,117.41705001,40.39908432,,2,,60.7,42.65,26.37,117.41614790,40.39862614,
3213,23,target,425.6,574.7,down_branch,down_branch_L2,42.64,25.80,,,117.41704327,40.39908473,,2,,60.7,42.64,25.80,117.41615465,40.39862602,
3214,23,target,423.0,579.4,down_branch,down_branch_L2,42.66,25.15,,,117.41703570,40.39908520,,2,,60.7,42.66,25.15,117.41616222,40.39862567,
3215,23,target,420.0,583.7,down_branch,down_branch_L2,42.65,24.56,,,117.41702874,40.39908562,,2,,60.7,42.65,24.56,117.41616920,40.39862553,
3216,23,target,416.9,588.0,down_branch,down_branch_L2,42.64,23.99,,,117.41702201,40.39908604,,2,,60.7,42.64,23.99,117.41617594,40.39862548,
3217,23,target,414.3,592.4,down_branch,down_branch_L2,42.65,23.41,,,117.41701524,40.39908645,,2,,58.9,42.65,23.41,117.41618271,40.39862519,
3218,23,target,412.2,596.8,down_branch,down_branch_L2,42.68,22.86,,,117.41700879,40.39908685,,2,,58.9,42.68,22.86,117.41618915,40.39862472,
3219,23,target,409.2,601.9,down_branch,down_branch_L2,42.70,22.22,,,117.41700126,40.39908731,,2,,58.9,42.70,22.22,117.41619669,40.39862440,
3220,23,target,406.0,606.4,down_branch,down_branch_L2,42.69,21.68,,,117.41699485,40.39908770,,2,,58.9,42.69,21.68,117.41620311,40.39862433,
3221,23,target,402.6,610.8,down_branch,down_branch_L2,42.67,21.14,,,117.41698847,40.39908809,,2,,58.9,42.67,21.14,117.41620951,40.39862433,
3222,23,target,399.3,616.3,down_branch,down_branch_L2,42.68,20.50,,,117.41698099,40.39908855,,2,,58.9,42.68,20.50,117.41621700,40.39862405,
3223,23,target,396.1,621.1,down_branch,down_branch_L2,42.68,19.95,,,117.41697452,40.39908895,,2,,58.9,42.68,19.95,117.41622347,40.39862390,
3224,23,target,392.9,626.4,down_branch,down_branch_L2,42.69,19.36,,,117.41696760,40.39908937,,2,,58.9,42.69,19.36,117.41623040,40.39862359,
3225,23,target,389.8,631.5,down_branch,down_branch_L2,42.70,18.81,,,117.41696106,40.39908977,,2,,58.9,42.70,18.81,117.41623694,40.39862337,
3226,23,target,386.2,637.0,down_branch,down_branch_L2,42.70,18.22,,,117.41695418,40.39909020,,2,,58.9,42.70,18.22,117.41624383,40.39862318,
3227,23,target,383.0,642.4,down_branch,down_branch_L2,42.71,17.66,,,117.41694761,40.39909059,,2,,58.9,42.71,17.66,117.41625040,40.39862290,
3228,23,target,379.3,648.2,down_branch,down_branch_L2,42.71,17.07,,,117.41694066,40.39909100,,2,,58.9,42.71,17.07,117.41625736,40.39862268,
3229,23,target,375.6,653.5,down_branch,down_branch_L2,42.71,16.54,,,117.41693445,40.39909137,,2,,58.9,42.71,16.54,117.41626358,40.39862258,
3230,23,target,372.3,659.3,down_branch,down_branch_L2,42.72,15.99,,,117.41692794,40.39909176,,2,,58.9,42.72,15.99,117.41627009,40.39862226,
3231,23,target,368.2,665.3,down_branch,down_branch_L2,42.72,15.42,,,117.41692122,40.39909216,,2,,58.9,42.72,15.42,117.41627681,40.39862214,
3232,23,target,364.3,671.5,down_branch,down_branch_L2,42.72,14.84,,,117.41691448,40.39909256,,2,,57.4,42.72,14.84,117.41628356,40.39862191,
3233,23,target,360.8,677.9,down_branch,down_branch_L2,42.74,14.27,,,117.41690778,40.39909296,,2,,57.4,42.74,14.27,117.41629026,40.39862156,
3234,23,target,356.5,684.1,down_branch,down_branch_L2,42.74,13.73,,,117.41690135,40.39909336,,2,,57.4,42.74,13.73,117.41629670,40.39862145,
3235,23,target,352.0,690.9,down_branch,down_branch_L2,42.74,13.14,,,117.41689448,40.39909380,,2,,57.4,42.74,13.14,117.41630358,40.39862127,
3236,23,target,347.8,698.1,down_branch,down_branch_L2,42.75,12.55,,,117.41688750,40.39909425,,2,,57.4,42.75,12.55,117.41631057,40.39862095,
3237,23,target,343.6,704.5,down_branch,down_branch_L2,42.75,12.03,,,117.41688139,40.39909465,,2,,57.4,42.75,12.03,117.41631669,40.39862082,
3238,23,target,338.8,712.1,down_branch,down_branch_L2,42.76,11.43,,,117.41687433,40.39909512,,2,,57.4,42.76,11.43,117.41632376,40.39862057,
3239,23,target,334.0,718.9,down_branch,down_branch_L2,42.74,10.90,,,117.41686814,40.39909552,,2,,57.4,42.74,10.90,117.41632997,40.39862053,
3240,23,target,329.1,726.2,down_branch,down_branch_L2,42.74,10.35,,,117.41686171,40.39909595,,2,,57.4,42.74,10.35,117.41633641,40.39862039,
3241,23,target,324.6,734.1,down_branch,down_branch_L2,42.76,9.79,,,117.41685504,40.39909639,,2,,57.4,42.76,9.79,117.41634308,40.39862005,
3242,23,target,319.7,741.5,down_branch,down_branch_L2,42.76,9.26,,,117.41684883,40.39909680,,2,,57.4,42.76,9.26,117.41634930,40.39861990,
3243,23,target,314.6,749.4,down_branch,down_branch_L2,42.76,8.71,,,117.41684242,40.39909724,,2,,55.6,42.76,8.71,117.41635573,40.39861970,
3244,23,target,309.4,757.7,down_branch,down_branch_L2,42.76,8.16,,,117.41683593,40.39909771,,2,,55.6,42.76,8.16,117.41636223,40.39861950,
3245,23,target,303.6,765.6,down_branch,down_branch_L2,42.75,7.64,,,117.41682983,40.39909816,,2,,55.6,42.75,7.64,117.41636835,40.39861949,
3246,23,target,298.5,773.7,down_branch,down_branch_L2,42.75,7.13,,,117.41682378,40.39909860,,2,,55.6,42.75,7.13,117.41637442,40.39861930,
3247,23,target,292.2,782.8,down_branch,down_branch_L2,42.74,6.56,,,117.41681714,40.39909910,,2,,55.6,42.74,6.56,117.41638108,40.39861920,
3248,23,target,286.5,792.0,down_branch,down_branch_L2,42.75,6.01,,,117.41681071,40.39909958,,2,,55.6,42.75,6.01,117.41638753,40.39861896,
3476,24,target,732.0,258.8,down,down_L3,27.55,224.71,,,117.41939291,40.39883298,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.55,224.71,117.41381882,40.39881770,
3477,24,target,732.5,259.8,down,down_L3,27.52,222.07,,,117.41936184,40.39883384,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.52,222.07,117.41384984,40.39881689,
3478,24,target,732.9,260.1,down,down_L3,27.55,221.12,,,117.41935066,40.39883415,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.55,221.12,117.41386102,40.39881660,
3479,24,target,733.3,260.5,down,down_L3,27.55,219.87,,,117.41933593,40.39883456,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.55,219.87,117.41387572,40.39881621,
3480,24,target,733.6,261.2,down,down_L3,27.52,218.18,,,117.41931601,40.39883511,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.52,218.18,117.41389562,40.39881569,
3481,24,target,734.2,261.5,down,down_L3,27.57,217.23,,,117.41930473,40.39883542,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.57,217.23,117.41390688,40.39881540,
3482,24,target,734.7,261.7,down,down_L3,27.61,216.40,,,117.41929500,40.39883569,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.61,216.40,117.41391660,40.39881515,
3483,24,target,734.9,262.6,down,down_L3,27.54,214.37,,,117.41927106,40.39883635,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.54,214.37,117.41394051,40.39881452,
3484,24,target,735.0,263.0,down,down_L3,27.52,213.37,,,117.41925930,40.39883667,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.52,213.37,117.41395225,40.39881422,
3485,24,target,735.2,263.6,down,down_L3,27.48,212.14,,,117.41924473,40.39883708,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.48,212.14,117.41396680,40.39881384,
3486,24,target,735.9,264.0,down,down_L3,27.52,210.79,,,117.41922885,40.39883752,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.52,210.79,117.41398266,40.39881343,
3487,24,target,736.6,264.3,down,down_L3,27.58,209.98,,,117.41921931,40.39883778,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.58,209.98,117.41399219,40.39881318,
3488,24,target,736.7,265.1,down,down_L3,27.52,208.20,,,117.41919838,40.39883836,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.52,208.20,117.41401309,40.39881263,
3489,24,target,737.5,265.6,down,down_L3,27.56,206.66,,,117.41918023,40.39883886,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.56,206.66,117.41403122,40.39881216,
3490,24,target,737.7,266.4,down,down_L3,27.52,205.11,,,117.41916185,40.39883937,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.52,205.11,117.41404957,40.39881168,
3491,24,target,737.9,266.9,down,down_L3,27.50,203.91,,,117.41914781,40.39883976,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.50,203.91,117.41406359,40.39881132,
3492,24,target,738.3,267.1,down,down_L3,27.52,203.22,,,117.41913963,40.39883998,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.52,203.22,117.41407177,40.39881110,
3493,24,target,738.6,268.1,down,down_L3,27.47,201.27,,,117.41911659,40.39884062,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.47,201.27,117.41409478,40.39881050,
3494,24,target,739.3,269.0,down,down_L3,27.46,199.21,,,117.41909235,40.39884129,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.46,199.21,117.41411898,40.39880987,
3495,24,target,739.8,269.9,down,down_L3,27.44,197.20,,,117.41906871,40.39884195,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.44,197.20,117.41414259,40.39880926,
3496,24,target,740.3,270.4,down,down_L3,27.45,196.01,,,117.41905468,40.39884233,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.45,196.01,117.41415660,40.39880889,
3497,24,target,740.5,270.7,down,down_L3,27.45,195.28,,,117.41904597,40.39884258,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.45,195.28,117.41416530,40.39880866,
3498,24,target,740.5,271.5,down,down_L3,27.38,193.77,,,117.41902828,40.39884307,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.38,193.77,117.41418297,40.39880820,
3499,24,target,741.4,272.1,down,down_L3,27.43,192.45,,,117.41901267,40.39884350,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.43,192.45,117.41419856,40.39880780,
3500,24,target,741.8,272.8,down,down_L3,27.41,190.91,,,117.41899453,40.39884400,2,3,3fb19760-f2d3-469d-9182-1094ceb2c27a,,27.41,190.91,117.41421667,40.39880733,
3501,24,target,742.5,273.5,down,down_L3,27.42,189.44,,,117.41897714,40.39884448,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.42,189.44,117.41423404,40.39880687,
3502,24,target,742.6,274.3,down,down_L3,27.36,187.92,,,117.41895922,40.39884498,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.36,187.92,117.41425194,40.39880641,
3503,24,target,743.1,274.8,down,down_L3,27.38,186.85,,,117.41894662,40.39884534,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.38,186.85,117.41426452,40.39880608,
3504,24,target,743.6,275.7,down,down_L3,27.36,185.15,,,117.41892663,40.39884591,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.36,185.15,117.41428448,40.39880556,
3505,24,target,744.1,276.4,down,down_L3,27.35,183.78,,,117.41891046,40.39884637,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.35,183.78,117.41430063,40.39880514,
3506,24,target,744.9,277.1,down,down_L3,27.37,182.29,,,117.41889285,40.39884687,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.37,182.29,117.41431822,40.39880468,
3507,24,target,745.3,277.9,down,down_L3,27.35,180.90,,,117.41887646,40.39884734,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.35,180.90,117.41433459,40.39880425,
3508,24,target,745.7,278.7,down,down_L3,27.34,179.44,,,117.41885925,40.39884782,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.34,179.44,117.41435178,40.39880380,
3509,24,target,746.6,279.2,down,down_L3,27.39,178.37,,,117.41884672,40.39884818,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.39,178.37,117.41436429,40.39880348,
3510,24,target,747.0,279.9,down,down_L3,27.37,177.02,,,117.41883074,40.39884863,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.37,177.02,117.41438025,40.39880306,
3511,24,target,747.1,280.8,down,down_L3,27.32,175.64,,,117.41881456,40.39884909,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.32,175.64,117.41439641,40.39880264,
3512,24,target,748.1,281.8,down,down_L3,27.34,173.71,,,117.41879177,40.39884973,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.34,173.71,117.41441917,40.39880205,
3513,24,target,749.0,282.6,down,down_L3,27.37,172.21,,,117.41877404,40.39885024,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.37,172.21,117.41443688,40.39880159,
3514,24,target,749.3,283.6,down,down_L3,27.31,170.60,,,117.41875511,40.39885078,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.31,170.60,117.41445578,40.39880109,
3515,24,target,749.3,284.4,down,down_L3,27.25,169.40,,,117.41874100,40.39885118,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.25,169.40,117.41446988,40.39880073,
3516,24,target,750.2,285.1,down,down_L3,27.29,168.08,,,117.41872536,40.39885162,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.29,168.08,117.41448549,40.39880032,
3517,24,target,750.9,285.7,down,down_L3,27.31,166.97,,,117.41871237,40.39885199,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.31,166.97,117.41449847,40.39879998,
3518,24,target,751.4,286.5,down,down_L3,27.30,165.65,,,117.41869676,40.39885243,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.30,165.65,117.41451406,40.39879957,
3519,24,target,752.0,287.3,down,down_L3,27.30,164.35,,,117.41868143,40.39885287,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.30,164.35,117.41452937,40.39879917,
3520,24,target,752.6,288.1,down,down_L3,27.30,163.16,,,117.41866735,40.39885327,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.30,163.16,117.41454343,40.39879881,
3521,24,target,753.3,289.0,down,down_L3,27.29,161.69,,,117.41865005,40.39885376,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.29,161.69,117.41456071,40.39879836,
3522,24,target,754.2,290.2,down,down_L3,27.30,159.85,,,117.41862836,40.39885437,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.30,159.85,117.41458237,40.39879779,
3523,24,target,754.9,291.5,down,down_L3,27.27,157.94,,,117.41860590,40.39885501,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.27,157.94,117.41460480,40.39879721,
3524,24,target,755.5,292.4,down,down_L3,27.26,156.62,,,117.41859035,40.39885545,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.26,156.62,117.41462033,40.39879680,
3525,24,target,756.1,293.2,down,down_L3,27.25,155.37,,,117.41857558,40.39885587,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.25,155.37,117.41463509,40.39879642,
3526,24,target,756.2,294.1,down,down_L3,27.20,154.16,,,117.41856133,40.39885628,2,3,0b3346a3-c95b-4882-9555-95367d49f585,,27.20,154.16,117.41464931,40.39879605,
