frame,track_id,class,u_px,v_px,image_region,image_lane,x_world_m,y_world_m,map_x,map_y,longitude,latitude,map_lane_code_raw,map_lane_code,map_lane_id,speed_kmh,raw_x_world_m,raw_y_world_m,raw_longitude,raw_latitude,output_filter_reason,ModelHeight
4836,33,target,1076.8,349.7,up,up_L2,8.23,69.41,,,117.4177087,40.39871235,3,2,4bf0f3ef-6e22-4690-908c-8f53c2842360,59.7,8.23,69.41,117.415655,40.3989491,,572.897
4837,31,target,826.6,268.1,up,up_L4,1.2,194.64,,,117.4191885,40.39874312,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.2,194.64,117.4141836,40.39905079,,574.852
4837,32,target,930.3,307.6,up,up_L3,4.43,116.55,,,117.4182666,40.39873536,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.9,4.43,116.55,117.4151016,40.39899777,,573.63
4837,33,target,1074.3,348.7,up,up_L2,8.22,70.07,,,117.4177165,40.39871241,3,2,4bf0f3ef-6e22-4690-908c-8f53c2842360,59.7,8.22,70.07,117.4156472,40.39894935,,572.903
4838,31,target,825.7,267.5,up,up_L4,1.23,196.06,,,117.4192052,40.39874265,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.23,196.06,117.4141669,40.39905095,,574.868
4838,32,target,929.2,306.5,up,up_L3,4.52,117.53,,,117.4182781,40.39873504,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.9,4.52,117.53,117.4150901,40.39899727,,573.639
4838,33,target,1072.7,348,up,up_L2,8.22,70.51,,,117.4177216,40.39871246,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,59.7,8.22,70.51,117.4156421,40.39894954,,572.908
4839,31,target,825.4,267.2,up,up_L4,1.24,196.54,,,117.4192109,40.39874249,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.24,196.54,117.4141613,40.39905102,,574.873
4839,32,target,928,305.8,up,up_L3,4.53,118.29,,,117.4182871,40.3987348,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.9,4.53,118.29,117.4150811,40.39899739,,573.649
4839,33,target,1070.4,347.1,up,up_L2,8.21,71.13,,,117.4177289,40.39871252,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,59.7,8.21,71.13,117.4156348,40.39894978,,572.916
4840,31,target,824.9,267.2,up,up_L4,1.19,196.95,,,117.4192157,40.39874236,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.19,196.95,117.4141564,40.39905162,,574.876
4840,32,target,926.9,305,up,up_L3,4.57,119.03,,,117.4182958,40.39873456,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.9,4.57,119.03,117.4150723,40.39899729,,573.657
4840,33,target,1068,346,up,up_L2,8.22,71.81,,,117.417737,40.3987126,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,59.7,8.22,71.81,117.4156268,40.39894996,,572.906
4841,31,target,824.2,267.2,up,up_L4,1.09,197.31,,,117.4192199,40.39874224,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.09,197.31,117.4141523,40.39905261,,574.881
4841,32,target,925.6,304.4,up,up_L3,4.56,119.78,,,117.4183047,40.39873432,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.9,4.56,119.78,117.4150635,40.39899759,,573.663
4841,33,target,1065.6,345,up,up_L2,8.21,72.46,,,117.4177447,40.39871269,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.8,8.21,72.46,117.4156191,40.39895018,,572.917
4842,31,target,823.2,266.8,up,up_L4,1.03,198.47,,,117.4192337,40.39874185,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.03,198.47,117.4141386,40.39905347,,574.894
4842,32,target,924.5,304.1,up,up_L3,4.52,120.32,,,117.418311,40.39873414,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.9,4.52,120.32,117.4150572,40.39899809,,573.663
4842,33,target,1062.8,344.2,up,up_L2,8.17,73.15,,,117.4177528,40.39871278,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.8,8.17,73.15,117.415611,40.39895081,,572.933
4843,31,target,822.3,266.3,up,up_L4,1.05,199.81,,,117.4192495,40.3987414,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.05,199.81,117.4141228,40.39905375,,574.913
4843,32,target,923.2,303,up,up_L3,4.6,121.36,,,117.4183233,40.39873381,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.9,4.6,121.36,117.4150449,40.39899772,,573.679
4843,33,target,1060.9,343.3,up,up_L2,8.17,73.72,,,117.4177594,40.39871286,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.8,8.17,73.72,117.4156044,40.39895099,,572.941
4844,31,target,821.5,265.1,up,up_L4,1.21,201.86,,,117.4192737,40.39874072,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.21,201.86,117.4140986,40.39905291,,574.944
4844,32,target,922.1,302.5,up,up_L3,4.58,122,,,117.4183308,40.3987336,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.9,4.58,122,117.4150374,40.39899805,,573.689
4844,33,target,1058,342.8,up,up_L2,8.07,74.32,,,117.4177666,40.39871294,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.8,8.07,74.32,117.4155972,40.39895208,,572.946
4845,31,target,820.8,264.1,up,up_L4,1.37,203.7,,,117.4192954,40.3987401,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.37,203.7,117.4140768,40.39905209,,574.966
4845,32,target,921.1,301.7,up,up_L3,4.64,122.82,,,117.4183405,40.39873332,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.64,122.82,117.4150277,40.39899778,,573.7
4845,33,target,1055.7,341.6,up,up_L2,8.09,75.07,,,117.4177754,40.39871304,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.8,8.09,75.07,117.4155884,40.39895207,,572.962
4846,31,target,820.1,263.7,up,up_L4,1.37,204.81,,,117.4193084,40.39873973,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.37,204.81,117.4140638,40.39905241,,574.977
4846,32,target,919.9,301.1,up,up_L3,4.65,123.61,,,117.4183498,40.39873304,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.65,123.61,117.4150184,40.39899799,,573.711
4846,33,target,1053.6,340.4,up,up_L2,8.14,75.81,,,117.4177841,40.39871313,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.8,8.14,75.81,117.4155798,40.39895187,,572.975
4847,31,target,819.3,263.3,up,up_L4,1.36,205.92,,,117.4193215,40.39873938,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.36,205.92,117.4140508,40.39905285,,574.992
4847,32,target,918.7,300.6,up,up_L3,4.62,124.3,,,117.418358,40.3987328,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.62,124.3,117.4150103,40.3989984,,573.721
4847,33,target,1051.6,339.5,up,up_L2,8.15,76.42,,,117.4177913,40.39871322,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.8,8.15,76.42,117.4155726,40.39895199,,572.983
4848,31,target,817.9,262.7,up,up_L4,1.31,207.71,,,117.4193425,40.39873884,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.31,207.71,117.4140297,40.3990538,,575.019
4848,32,target,917.3,299.8,up,up_L3,4.65,125.23,,,117.4183689,40.39873248,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.65,125.23,117.4149994,40.39899847,,573.735
4848,33,target,1050.1,338.1,up,up_L2,8.25,77.11,,,117.4177995,40.39871327,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.8,8.25,77.11,117.4155643,40.39895132,,572.991
4849,31,target,817.2,262.3,up,up_L4,1.3,208.63,,,117.4193534,40.39873855,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.3,208.63,117.4140189,40.39905423,,575.038
4849,32,target,916.2,299.3,up,up_L3,4.63,125.92,,,117.418377,40.39873225,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.63,125.92,117.4149913,40.39899881,,573.745
4849,33,target,1047.7,337.6,up,up_L2,8.17,77.68,,,117.4178062,40.39871314,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.8,8.17,77.68,117.4155577,40.39895216,,572.999
4850,31,target,816.7,262.2,up,up_L4,1.24,209.16,,,117.4193597,40.39873839,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.24,209.16,117.4140126,40.39905487,,575.043
4850,32,target,915,298.5,up,up_L3,4.67,126.82,,,117.4183876,40.39873194,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.67,126.82,117.4149807,40.39899879,,573.761
4850,33,target,1045.7,336.3,up,up_L2,8.24,78.45,,,117.4178152,40.39871293,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.8,8.24,78.45,117.4155486,40.39895178,,573.002
4851,31,target,816.1,262,up,up_L4,1.22,209.98,,,117.4193694,40.39873814,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.7,1.22,209.98,117.414003,40.39905534,,575.051
4851,32,target,913.8,297.9,up,up_L3,4.66,127.58,,,117.4183966,40.39873167,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.66,127.58,117.4149717,40.39899909,,573.772
4851,33,target,1043.7,335.6,up,up_L2,8.22,79.03,,,117.4178221,40.39871274,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,57.8,8.22,79.03,117.4155418,40.39895216,,573.007
4852,31,target,815.7,261.4,up,up_L4,1.3,211.07,,,117.4193823,40.39873781,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.8,1.3,211.07,117.4139901,40.39905498,,575.064
4852,32,target,912.7,297.7,up,up_L3,4.6,128.07,,,117.4184024,40.3987315,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.6,128.07,117.4149659,40.39899977,,573.777
4852,33,target,1040.9,335,up,up_L2,8.14,79.72,,,117.4178302,40.39871252,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,57.8,8.14,79.72,117.4155337,40.3989531,,573.015
4853,31,target,815.2,260.8,up,up_L4,1.39,212.31,,,117.4193968,40.39873743,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.8,1.39,212.31,117.4139755,40.39905448,,575.083
4853,32,target,911.1,296.7,up,up_L3,4.64,129.3,,,117.4184169,40.39873108,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.64,129.3,117.4149514,40.39899982,,573.799
4853,33,target,1039.4,333.9,up,up_L2,8.19,80.35,,,117.4178376,40.39871232,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,57.8,8.19,80.35,117.4155263,40.39895278,,573.023
4854,31,target,814.6,260.5,up,up_L4,1.36,213.17,,,117.419405,40.39873722,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.8,1.36,213.17,117.4139653,40.39905504,,575.094
4854,32,target,909.7,296.3,up,up_L3,4.58,130,,,117.4184251,40.39873083,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.58,130,117.4149432,40.39900055,,573.806
4854,33,target,1038.3,333,up,up_L2,8.25,80.85,,,117.4178435,40.39871216,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,57.8,8.25,80.85,117.4155203,40.3989524,,573.031
4855,31,target,813.8,260.3,up,up_L4,1.32,214.09,,,117.419405,40.39873722,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.8,1.32,214.09,117.4139546,40.39905573,,575.094
4855,32,target,908.4,295.4,up,up_L3,4.62,131.05,,,117.4184375,40.39873047,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.62,131.05,117.4149308,40.39900049,,573.817
4855,33,target,1035.9,332.1,up,up_L2,8.24,81.62,,,117.4178526,40.39871191,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,57.8,8.24,81.62,117.4155113,40.39895275,,573.042
4856,31,target,813.3,260,up,up_L4,1.31,214.82,,,117.419405,40.39873722,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.8,1.31,214.82,117.413946,40.39905602,,575.094
4856,32,target,907.5,294.9,up,up_L3,4.64,131.73,,,117.4184455,40.39873024,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.64,131.73,117.4149228,40.3990005,,573.825
4856,33,target,1034.1,331.2,up,up_L2,8.26,82.26,,,117.4178601,40.39871171,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,57.8,8.26,82.26,117.4155038,40.3989528,,573.05
4857,31,target,812.9,259.6,up,up_L4,1.36,215.84,,,117.419405,40.39873722,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.8,1.36,215.84,117.413934,40.39905585,,575.094
4857,32,target,906.9,294.6,up,up_L3,4.63,132.14,,,117.4184504,40.39873009,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.63,132.14,117.414918,40.39900071,,573.83
4857,33,target,1032,330.2,up,up_L2,8.26,82.98,,,117.4178686,40.39871147,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,57.8,8.26,82.98,117.4154952,40.39895297,,573.06
4858,31,target,812.4,259.4,up,up_L4,1.34,216.49,,,117.419405,40.39873722,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.8,1.34,216.49,117.4139263,40.39905625,,575.094
4858,32,target,905.7,293.8,up,up_L3,4.68,133.14,,,117.4184622,40.39872975,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.68,133.14,117.4149062,40.39900061,,573.844
4858,33,target,1030,329.3,up,up_L2,8.28,83.68,,,117.4178769,40.39871125,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,57.8,8.28,83.68,117.415487,40.39895301,,573.068
4859,31,target,811.3,259.1,up,up_L4,1.25,217.71,,,117.419405,40.39873722,1,4,3b1bc9f5-74dd-466d-8b45-294b6e920db8,101.8,1.25,217.71,117.4139119,40.3990574,,575.094
4859,32,target,904.8,293.3,up,up_L3,4.69,133.79,,,117.4184698,40.39872952,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.69,133.79,117.4148986,40.39900069,,573.852
4859,33,target,1028.2,328.7,up,up_L2,8.25,84.24,,,117.4178834,40.39871107,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,57.8,8.25,84.24,117.4154805,40.39895344,,573.073
4860,32,target,904.3,292.9,up,up_L3,4.71,134.26,,,117.4184754,40.39872936,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.71,134.26,117.414893,40.39900065,,573.859
4860,33,target,1026.8,328,up,up_L2,8.26,84.74,,,117.4178894,40.39871091,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,57.8,8.26,84.74,117.4154745,40.39895351,,573.079
4861,32,target,903.1,292.1,up,up_L3,4.76,135.25,,,117.4184871,40.39872902,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.76,135.25,117.4148813,40.39900051,,573.873
4861,33,target,1024.7,327.2,up,up_L2,8.25,85.45,,,117.4178977,40.39871069,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,57.8,8.25,85.45,117.4154662,40.39895386,,573.09
4862,32,target,902.3,291.9,up,up_L3,4.71,135.65,,,117.4184917,40.39872888,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.71,135.65,117.4148767,40.39900108,,573.881
4862,33,target,1022.6,326.6,up,up_L2,8.21,86.06,,,117.417905,40.39871049,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,57.8,8.21,86.06,117.415459,40.39895442,,573.103
4863,32,target,901.4,291.6,up,up_L3,4.69,136.25,,,117.4184987,40.39872868,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.69,136.25,117.4148696,40.39900147,,573.889
4863,33,target,1021.1,325.5,up,up_L2,8.26,86.76,,,117.4179131,40.39871027,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.1,8.26,86.76,117.4154508,40.39895413,,573.129
4864,32,target,900.1,290.8,up,up_L3,4.72,137.26,,,117.4185107,40.39872832,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.72,137.26,117.4148576,40.39900154,,573.905
4864,33,target,1019.1,324.8,up,up_L2,8.24,87.41,,,117.4179208,40.39871006,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.1,8.24,87.41,117.4154432,40.39895452,,573.129
4865,32,target,898.6,290.5,up,up_L3,4.64,138.04,,,117.4185199,40.39872806,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.64,138.04,117.4148485,40.39900249,,573.913
4865,33,target,1016.5,324.2,up,up_L2,8.17,88.15,,,117.4179296,40.39870982,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.1,8.17,88.15,117.4154344,40.39895536,,573.135
4866,32,target,897.4,290,up,up_L3,4.61,138.86,,,117.4185295,40.39872777,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.61,138.86,117.4148389,40.39900303,,573.918
4866,33,target,1014.8,323.6,up,up_L2,8.14,88.72,,,117.4179363,40.39870964,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.1,8.14,88.72,117.4154277,40.39895581,,573.148
4867,32,target,896.1,289.3,up,up_L3,4.62,139.87,,,117.4185415,40.39872742,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.62,139.87,117.414827,40.39900321,,573.931
4867,33,target,1013.1,322.9,up,up_L2,8.14,89.32,,,117.4179433,40.39870944,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.1,8.14,89.32,117.4154207,40.39895603,,573.164
4868,32,target,894.7,289,up,up_L3,4.55,140.65,,,117.4185506,40.39872715,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.55,140.65,117.4148179,40.39900405,,573.942
4868,33,target,1011.4,321.9,up,up_L2,8.18,90.07,,,117.4179522,40.3987092,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.1,8.18,90.07,117.4154118,40.3989559,,573.174
4869,32,target,893.7,288.7,up,up_L3,4.5,141.23,,,117.4185575,40.39872695,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.5,141.23,117.414811,40.39900473,,573.947
4869,33,target,1009.9,321.5,up,up_L2,8.14,90.53,,,117.4179576,40.39870905,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.1,8.14,90.53,117.4154064,40.39895637,,573.177
4870,32,target,892.7,288,up,up_L3,4.54,142.13,,,117.4185681,40.39872664,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.54,142.13,117.4148004,40.39900466,,573.961
4870,33,target,1008.4,320.7,up,up_L2,8.17,91.17,,,117.4179652,40.39870885,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.1,8.17,91.17,117.4153989,40.39895631,,573.167
4871,32,target,892.1,287.5,up,up_L3,4.58,142.79,,,117.4185758,40.39872641,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.58,142.79,117.4147927,40.39900451,,573.966
4871,33,target,1006.9,320.2,up,up_L2,8.16,91.71,,,117.4179715,40.39870868,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.1,8.16,91.71,117.4153925,40.3989566,,573.162
4872,32,target,890.9,287.2,up,up_L3,4.53,143.49,,,117.4185841,40.39872617,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.53,143.49,117.4147844,40.39900515,,573.976
4872,33,target,1005.6,319.4,up,up_L2,8.18,92.29,,,117.4179784,40.39870849,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.1,8.18,92.29,117.4153857,40.39895657,,573.175
4873,32,target,890.4,286.2,up,up_L3,4.66,144.48,,,117.4185958,40.39872583,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.66,144.48,117.4147727,40.39900424,,573.99
4873,33,target,1003.9,318.6,up,up_L2,8.19,92.99,,,117.4179866,40.39870827,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.19,92.99,117.4153775,40.39895671,,573.188
4874,32,target,889.7,285.7,up,up_L3,4.69,145.14,,,117.4186035,40.3987256,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.69,145.14,117.414765,40.39900417,,574.001
4874,33,target,1002.2,317.8,up,up_L2,8.21,93.71,,,117.4179951,40.39870804,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.21,93.71,117.415369,40.39895673,,573.204
4875,32,target,888.9,285.8,up,up_L3,4.62,145.43,,,117.4186069,40.3987255,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.62,145.43,117.4147616,40.39900496,,574.003
4875,33,target,1000.8,317,up,up_L2,8.24,94.35,,,117.4180027,40.39870783,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.24,94.35,117.4153614,40.39895666,,573.215
4876,32,target,888.3,285.2,up,up_L3,4.67,146.15,,,117.4186155,40.39872525,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.67,146.15,117.414753,40.39900473,,574.011
4876,33,target,998.9,316.2,up,up_L2,8.24,95.1,,,117.4180115,40.39870759,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.24,95.1,117.4153526,40.39895694,,573.22
4877,32,target,887.8,284.7,up,up_L3,4.72,146.77,,,117.4186228,40.39872504,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.72,146.77,117.4147457,40.39900445,,574.022
4877,33,target,997.1,315.5,up,up_L2,8.22,95.79,,,117.4180196,40.39870737,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.22,95.79,117.4153445,40.39895729,,573.215
4878,32,target,887,284.4,up,up_L3,4.69,147.25,,,117.4186285,40.39872487,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.69,147.25,117.41474,40.39900489,,574.027
4878,33,target,995.7,314.8,up,up_L2,8.24,96.42,,,117.4180271,40.39870717,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.24,96.42,117.415337,40.39895727,,573.223
4879,32,target,886.3,283.6,up,up_L3,4.78,148.19,,,117.4186395,40.39872455,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.78,148.19,117.414729,40.39900436,,574.04
4879,33,target,994.6,314,up,up_L2,8.29,96.98,,,117.4180337,40.39870699,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.29,96.98,117.4153304,40.39895705,,573.236
4880,32,target,885.2,282.8,up,up_L3,4.84,149.33,,,117.4186529,40.39872416,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.84,149.33,117.4147156,40.39900417,,574.056
4880,33,target,993.3,313.3,up,up_L2,8.31,97.59,,,117.4180409,40.39870679,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.31,97.59,117.4153232,40.39895703,,573.236
4880,34,target,1375.9,591.1,up,up_L4,0.85,12.1,,,117.4170368,40.39880363,1,4,76470874-095c-43e6-ab4a-696fd9f7aa78,135,0.85,12.1,117.4163327,40.39899791,,572.36
4881,32,target,884,282.4,up,up_L3,4.8,150.16,,,117.4186628,40.39872388,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.8,150.16,117.4147057,40.39900479,,574.07
4881,33,target,991.6,312.2,up,up_L2,8.38,98.48,,,117.4180514,40.39870651,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.38,98.48,117.4153127,40.39895666,,573.241
4881,34,target,1357.5,581.5,up,up_L4,0.79,13.52,,,117.4170535,40.39880316,1,4,76470874-095c-43e6-ab4a-696fd9f7aa78,135,0.79,13.52,117.416316,40.39899894,,572.379
4882,32,target,883.1,282.1,up,up_L3,4.77,150.86,,,117.418671,40.39872365,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.77,150.86,117.4146976,40.3990052,,574.083
4882,33,target,989.8,311.6,up,up_L2,8.34,99.14,,,117.4180592,40.39870629,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.34,99.14,117.4153049,40.39895722,,573.26
4882,34,target,1340.8,571.1,up,up_L4,0.82,15.01,,,117.4170711,40.39880267,1,4,76470874-095c-43e6-ab4a-696fd9f7aa78,135,0.82,15.01,117.4162984,40.39899907,,572.4
4883,32,target,882.2,281.4,up,up_L3,4.82,151.8,,,117.4186821,40.39872334,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.82,151.8,117.4146865,40.3990051,,574.096
4883,33,target,988.7,311.1,up,up_L2,8.36,99.65,,,117.4180651,40.39870613,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.36,99.65,117.415299,40.39895725,,573.284
4883,34,target,1326,561.1,up,up_L4,0.9,16.46,,,117.4170882,40.39880219,1,4,76470874-095c-43e6-ab4a-696fd9f7aa78,135,0.9,16.46,117.4162813,40.39899882,,572.422
4884,32,target,880.8,281.1,up,up_L3,4.75,152.71,,,117.4186928,40.39872304,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,72.7,4.75,152.71,117.4146758,40.39900603,,574.109
4884,33,target,986.5,310.5,up,up_L2,8.3,100.43,,,117.4180743,40.39870588,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.3,100.43,117.4152898,40.39895799,,573.294
4884,34,target,1310.9,552.5,up,up_L4,0.89,17.87,,,117.4171048,40.39880173,1,4,76470874-095c-43e6-ab4a-696fd9f7aa78,135,0.89,17.87,117.4162648,40.39899933,,572.43
4885,32,target,879.4,280.9,up,up_L3,4.64,153.43,,,117.4187013,40.3987228,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,71.2,4.64,153.43,117.4146674,40.39900719,,574.12
4885,33,target,984.8,310,up,up_L2,8.26,101.09,,,117.4180821,40.39870567,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.26,101.09,117.4152821,40.39895854,,573.292
4885,34,target,1296.6,543.5,up,up_L4,0.93,19.35,,,117.4171222,40.39880127,1,4,76470874-095c-43e6-ab4a-696fd9f7aa78,135,0.93,19.35,117.4162473,40.39899945,,572.443
4886,32,target,878.8,280,up,up_L3,4.75,154.48,,,117.4187137,40.39872245,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,71.2,4.75,154.48,117.4146549,40.3990065,,574.136
4886,33,target,983.1,309.4,up,up_L2,8.23,101.73,,,117.4180896,40.39870546,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.23,101.73,117.4152746,40.39895898,,573.302
4886,34,target,1283,535.5,up,up_L4,0.93,20.75,,,117.4171388,40.39880082,1,4,76470874-095c-43e6-ab4a-696fd9f7aa78,135,0.93,20.75,117.4162308,40.39899985,,572.464
4887,32,target,878.2,279.7,up,up_L3,4.77,155.03,,,117.4187201,40.39872227,2,3,96f7647c-db0f-48a2-99af-2e161700b5db,71.2,4.77,155.03,117.4146485,40.39900648,,574.144
4887,33,target,982.5,309,up,up_L2,8.26,102.1,,,117.418094,40.39870535,3,2,0b591160-cff8-4872-b9b2-1f32f20c75e1,58.4,8.26,102.1,117.4152702,40.39895887,,573.302
4887,34,target,1269.5,527.9,up,up_L4,0.91,22.17,,,117.4171556,40.39880037,1,4,76470874-095c-43e6-ab4a-696fd9f7aa78,135,0.91,22.17,117.416214,40.39900045,,572.483
